Date,Time,Station_Number,Depth,Discrete_Chlorophyll,DiscreteChlorophyll_Pheopigment_Ratio,Calculated_Chlorophyll,Discrete_Oxygen,Oxygen,Oxygen_Percent_Saturation,Discrete_SPM,Calculated_SPM,Extinction_Coefficient,Salinity,Temperature,Sigma_t,Nitrite,Nitrate_Nitrite,Ammonium,Phosphate,Silicate
7/24/19,10:42,22,3,,,9,,7.6,98,,2,,27.77,19.49,19.39,,,,,
7/24/19,10:42,22,4,,,9.1,,7.7,98,,2,,27.95,19.09,19.62,,,,,
7/24/19,10:42,22,5,,,8,,7.7,97,,2,,28.14,18.64,19.87,,,,,
7/24/19,10:42,22,6,,,6.9,,7.6,96,,2,,28.32,18.39,20.07,,,,,
7/24/19,10:42,22,7,,,6,,7.5,95,,2,,28.47,18.23,20.22,,,,,
7/24/19,10:42,22,8,,,5.5,,7.4,94,,3,,28.56,18.13,20.31,,,,,
7/24/19,10:42,22,9,,,4.9,,7.4,93,,3,,28.65,18.03,20.41,,,,,
7/24/19,10:42,22,10,,,4.5,,7.4,92,,3,,28.71,17.95,20.48,,,,,
7/24/19,10:42,22,11,,,4.3,,7.3,92,,3,,28.79,17.85,20.56,,,,,
7/24/19,10:42,22,12,,,3.8,,7.3,91,,3,,28.88,17.75,20.65,,,,,
7/24/19,10:42,22,13,,,3.4,,7.3,91,,3,,29.04,17.58,20.82,,,,,
7/24/19,10:42,22,14,,,3,,7.3,91,,3,,29.13,17.49,20.9,,,,,
7/24/19,10:42,22,15,,,2.7,,7.3,91,,3,,29.24,17.38,21.02,,,,,
7/24/19,10:42,22,16,,,2.6,,7.3,91,,3,,29.36,17.26,21.13,,,,,
7/24/19,10:42,22,17,,,2.7,,7.4,91,,3,,29.45,17.18,21.22,,,,,
7/24/19,10:42,22,18,2.1,0.78,2.6,,7.4,91,5,3,,29.5,17.14,21.27,,,,,
7/24/19,10:29,23,1,,,5.1,,7.9,103,,4,0.5,26.4,20.79,18.02,,,,,
7/24/19,10:29,23,2,,,5.1,,7.6,99,,3,,26.48,20.75,18.09,,,,,
7/24/19,10:29,23,3,,,6.9,,7.3,95,,3,,26.65,20.59,18.26,,,,,
7/24/19,10:29,23,4,,,7.4,,7.3,94,,3,,27.61,19.65,19.22,,,,,
7/24/19,10:29,23,5,,,6.1,,7.3,94,,3,,28.03,19.18,19.66,,,,,
7/24/19,10:29,23,6,,,5.3,,7.3,93,,3,,28.17,18.96,19.82,,,,,
7/24/19,10:29,23,7,,,4.6,,7.3,93,,3,,28.26,18.8,19.93,,,,,
7/24/19,10:29,23,8,,,4,,7.3,93,,3,,28.3,18.71,19.98,,,,,
7/24/19,10:29,23,9,,,3.7,,7.3,93,,3,,28.34,18.64,20.02,,,,,
7/24/19,10:29,23,10,,,3.4,,7.3,92,,3,,28.37,18.57,20.06,,,,,
7/24/19,10:29,23,11,,,3.2,,7.3,92,,3,,28.39,18.52,20.09,,,,,
7/24/19,10:29,23,12,,,3,,7.3,92,,3,,28.41,18.48,20.12,,,,,
7/24/19,10:29,23,13,,,2.9,,7.3,92,,3,,28.44,18.4,20.16,,,,,
7/24/19,10:29,23,14,,,2.6,,7.3,92,,3,,28.48,18.31,20.21,,,,,
7/24/19,10:18,24,1,,,6.1,,7.9,103,,3,0.3,26.3,20.85,17.92,,,,,
7/24/19,10:18,24,2,7.1,0.87,6.9,,7.5,98,3,3,,26.46,20.69,18.09,,12.85,0.36,5.26,73.74
7/24/19,10:18,24,3,,,9,,7.2,93,,3,,27.22,19.99,18.84,,,,,
7/24/19,10:18,24,4,,,6.1,,7.2,92,,3,,27.97,19.24,19.6,,,,,
7/24/19,10:18,24,5,,,3.6,,7.1,91,,4,,28.14,19.01,19.78,,,,,
7/24/19,10:18,24,6,,,2.8,,7.1,91,,4,,28.16,18.96,19.81,,,,,
7/24/19,10:18,24,7,,,2.4,,7.1,91,,4,,28.18,18.92,19.84,,,,,
7/24/19,10:18,24,8,,,2.3,,7.1,91,,4,,28.19,18.9,19.85,,,,,
7/24/19,10:18,24,9,1.7,0.81,2.3,,7.1,91,3,4,,28.2,18.87,19.87,,,,,
7/24/19,10:08,25,1,,,4.9,,7.1,94,,6,0.7,25.71,21.49,17.31,,,,,
7/24/19,10:08,25,2,,,5.3,,7,92,,6,,25.94,21.21,17.55,,,,,
7/24/19,10:08,25,3,,,5.1,,7,91,,5,,27.19,20.14,18.78,,,,,
7/24/19,10:08,25,4,,,4.5,,7,91,,6,,27.8,19.54,19.4,,,,,
7/24/19,10:08,25,5,,,3.8,,7,90,,5,,28.04,19.29,19.64,,,,,
7/24/19,10:08,25,6,,,3.4,,7,90,,5,,28.06,19.25,19.66,,,,,
7/24/19,10:08,25,7,,,3.2,,7,90,,5,,28.08,19.22,19.69,,,,,
7/24/19,9:55,26,1,,,3.6,,7.3,96,,7,0.9,25.61,21.49,17.23,,,,,
7/24/19,9:55,26,2,,,4.6,,7.3,97,,7,,25.78,21.33,17.41,,,,,
7/24/19,9:55,26,3,,,5.3,,7.5,98,,7,,26.26,21.09,17.83,,,,,
7/24/19,9:55,26,4,,,6.8,,7.5,98,,7,,26.82,20.64,18.38,,,,,
7/24/19,9:55,26,5,,,6.7,,7.6,99,,8,,27.16,20.33,18.71,,,,,
7/24/19,9:55,26,6,,,6.5,,7.5,98,,7,,27.36,20.15,18.91,,,,,
7/24/19,9:55,26,7,,,6.2,,7.4,97,,7,,27.46,20.03,19.02,,,,,
7/24/19,9:55,26,8,,,5.6,,7.5,98,,7,,27.58,19.88,19.14,,,,,
7/24/19,9:55,26,9,,,5.1,,7.6,98,,7,,27.63,19.83,19.19,,,,,
7/24/19,9:46,27,1,,,3.5,,7.2,95,,9,0.5,25.39,21.44,17.08,,,,,
7/24/19,9:46,27,2,3.8,0.91,3.9,,7.2,95,4,9,,25.58,21.33,17.26,,15.35,4.93,5.62,80.65
7/24/19,9:46,27,3,,,3.9,,7.3,96,,9,,25.9,21.18,17.53,,,,,
7/24/19,9:46,27,4,,,4.8,,7.3,96,,9,,26.16,21.06,17.76,,,,,
7/24/19,9:46,27,5,,,5.8,,7.4,97,,9,,26.51,20.86,18.08,,,,,
7/24/19,9:46,27,6,,,6.8,,7.3,96,,10,,26.86,20.56,18.42,,,,,
7/24/19,9:46,27,7,,,5.8,,7.3,95,,9,,27.03,20.45,18.58,,,,,
7/24/19,9:46,27,8,,,4.4,,7.4,96,,9,,27.2,20.31,18.74,,,,,
7/24/19,9:46,27,9,,,4.1,,7.4,96,,9,,27.44,20.09,18.98,,,,,
7/24/19,9:46,27,10,3.4,0.88,4.3,,7.4,96,4,9,,27.48,20.05,19.03,,,,,
7/24/19,9:36,28,1,,,3.8,,7.1,94,,9,0.5,25.02,21.69,16.74,,,,,
7/24/19,9:36,28,2,,,3.9,,7.2,95,,9,,25.11,21.61,16.83,,,,,
7/24/19,9:36,28,3,,,4.2,,7.2,94,,9,,25.17,21.55,16.89,,,,,
7/24/19,9:36,28,4,,,4.3,,7.1,94,,9,,25.19,21.52,16.91,,,,,
7/24/19,9:36,28,5,,,4,,7,93,,9,,25.25,21.49,16.96,,,,,
7/24/19,9:36,28,6,,,3.9,,7,92,,9,,25.42,21.5,17.09,,,,,
7/24/19,9:36,28,7,,,4,,7,92,,9,,25.68,21.51,17.28,,,,,
7/24/19,9:36,28,8,,,4.5,,7.1,94,,9,,25.88,21.43,17.46,,,,,
7/24/19,9:36,28,9,,,4.5,,7.2,95,,9,,26.02,21.23,17.61,,,,,
7/24/19,9:36,28,10,,,4.8,,7.2,95,,9,,26.13,21.2,17.7,,,,,
7/24/19,9:36,28,11,,,5,,7.3,95,,9,,26.29,21.1,17.85,,,,,
7/24/19,9:36,28,12,,,4.7,,7.3,96,,9,,26.46,20.99,18.01,,,,,
7/24/19,9:26,29,1,,,3.3,,6.9,92,,10,0.8,24.61,21.92,16.37,,,,,
7/24/19,9:26,29,2,,,3.3,,7,92,,10,,24.72,21.85,16.47,,,,,
7/24/19,9:26,29,3,,,4.2,,7,92,,10,,24.95,21.86,16.64,,,,,
7/24/19,9:26,29,4,,,4.2,,6.9,92,,10,,25.04,21.91,16.69,,,,,
7/24/19,9:26,29,5,,,4.2,,6.9,91,,9,,25.06,21.86,16.72,,,,,
7/24/19,9:26,29,6,,,3.8,,6.9,91,,9,,25.06,21.79,16.74,,,,,
7/24/19,9:26,29,7,,,3.4,,7,92,,9,,25.06,21.68,16.77,,,,,
7/24/19,9:26,29,8,,,3.1,,7,92,,10,,25.22,21.65,16.9,,,,,
7/24/19,9:26,29,9,,,3.5,,7,93,,9,,25.4,21.6,17.05,,,,,
7/24/19,9:26,29,10,,,3.6,,7,93,,9,,25.52,21.51,17.16,,,,,
7/24/19,9:26,29,11,,,3.6,,7.1,93,,9,,25.62,21.49,17.24,,,,,
7/24/19,9:26,29,12,,,3.9,,7.1,94,,9,,25.72,21.47,17.32,,,,,
7/24/19,9:26,29,13,,,3.7,,7.1,93,,9,,25.93,21.39,17.5,,,,,
7/24/19,9:17,29.5,1,,,3.1,,6.8,90,,11,0.6,24.48,22.11,16.22,,,,,
7/24/19,9:17,29.5,2,,,3,,6.8,90,,11,,24.51,22.01,16.27,,,,,
7/24/19,9:17,29.5,3,,,2.4,,6.8,90,,11,,24.55,21.91,16.32,,,,,
7/24/19,9:17,29.5,4,,,2.1,,6.8,90,,11,,24.59,21.91,16.35,,,,,
7/24/19,9:17,29.5,5,,,2.1,,6.8,90,,11,,24.61,21.91,16.37,,,,,
7/24/19,9:17,29.5,6,,,2.1,,6.8,90,,10,,24.65,21.88,16.41,,,,,
7/24/19,9:17,29.5,7,,,2,,6.9,91,,10,,24.68,21.85,16.44,,,,,
7/24/19,9:17,29.5,8,,,2,,6.8,90,,10,,24.75,21.8,16.5,,,,,
7/24/19,9:17,29.5,9,,,2.1,,6.8,90,,10,,24.87,21.83,16.58,,,,,
7/24/19,9:17,29.5,10,,,2,,6.8,90,,10,,24.9,21.83,16.61,,,,,
7/24/19,9:17,29.5,11,,,2.1,,6.8,91,,10,,24.96,21.82,16.66,,,,,
7/24/19,9:17,29.5,12,,,2.3,,6.8,91,,10,,25.08,21.81,16.75,,,,,
7/24/19,9:17,29.5,13,,,2.7,,6.8,90,,10,,25.14,21.82,16.79,,,,,
7/24/19,9:07,30,1,,,3.4,,7,92,,11,1,24.13,22.14,15.95,,,,,
7/24/19,9:07,30,2,3.4,0.86,3.3,,6.9,92,8,11,,24.14,22.12,15.96,,18.56,8.21,7.81,118.14
7/24/19,9:07,30,3,,,3.7,,6.9,91,,11,,24.15,22.1,15.97,,,,,
7/24/19,9:07,30,4,,,3.3,,6.9,91,,11,,24.17,22.05,16,,,,,
7/24/19,9:07,30,5,,,2.8,,6.8,90,,11,,24.18,22,16.02,,,,,
7/24/19,9:07,30,6,,,2.3,,6.8,89,,11,,24.22,22,16.05,,,,,
7/24/19,9:07,30,7,,,1.8,,6.7,89,,11,,24.3,22.02,16.1,,,,,
7/24/19,9:07,30,8,,,1.3,,6.7,88,,11,,24.39,22.01,16.18,,,,,
7/24/19,9:07,30,9,,,1,,6.7,88,,11,,24.44,21.99,16.21,,,,,
7/24/19,9:07,30,10,1.6,0.7,1,,6.7,88,15,11,,24.45,21.99,16.23,,,,,
7/24/19,8:54,31,1,,,2.3,,6.8,90,,12,0.9,23.83,22.43,15.64,,,,,
7/24/19,8:54,31,2,,,2.8,,6.8,90,,12,,23.84,22.42,15.65,,,,,
7/24/19,8:54,31,3,,,2.8,,6.8,90,,11,,23.85,22.4,15.66,,,,,
7/24/19,8:54,31,4,,,2.3,,6.7,90,,12,,23.87,22.42,15.68,,,,,
7/24/19,8:54,31,5,,,2.1,,6.7,90,,12,,23.89,22.44,15.68,,,,,
7/24/19,8:54,31,6,,,2,,6.7,89,,12,,23.9,22.44,15.69,,,,,
7/24/19,8:54,31,7,,,2,,6.7,89,,12,,23.91,22.45,15.69,,,,,
7/24/19,8:54,31,8,,,1.9,,6.7,89,,13,,23.93,22.45,15.71,,,,,
7/24/19,8:54,31,9,,,1.8,,6.7,89,,13,,23.93,22.44,15.71,,,,,
7/24/19,8:54,31,10,,,1.9,,6.7,89,,14,,23.93,22.44,15.71,,,,,
7/24/19,8:45,32,1,,,1.7,,6.7,89,,14,1.1,23.58,22.63,15.4,,,,,
7/24/19,8:45,32,2,2.4,0.77,2.4,,6.7,89,12,14,,23.57,22.62,15.4,,21.28,9.42,14.11,131.77
7/24/19,8:45,32,3,,,2.6,,6.7,89,,14,,23.57,22.62,15.39,,,,,
7/24/19,8:45,32,4,,,2.7,,6.7,89,,14,,23.58,22.62,15.4,,,,,
7/24/19,8:45,32,5,,,2.5,,6.7,89,,14,,23.65,22.63,15.45,,,,,
7/24/19,8:45,32,6,,,2.2,,6.7,89,,14,,23.69,22.63,15.48,,,,,
7/24/19,8:45,32,7,,,2,,6.7,89,,15,,23.73,22.65,15.51,,,,,
7/24/19,8:45,32,8,,,1.9,,6.7,89,,16,,23.73,22.65,15.51,,,,,
7/24/19,8:45,32,9,,,2,,6.7,89,,15,,23.74,22.65,15.52,,,,,
7/24/19,8:45,32,10,2,0.58,1.8,,6.7,89,,16,,23.77,22.65,15.53,,,,,
7/24/19,8:37,33,1,,,2.6,,6.6,88,,14,1.3,23.43,22.59,15.29,,,,,
7/24/19,8:37,33,2,,,2.5,,6.6,88,,15,,23.43,22.57,15.3,,,,,
7/24/19,8:37,33,3,,,2.3,,6.7,88,,15,,23.45,22.58,15.31,,,,,
7/24/19,8:37,33,4,,,2.2,,6.6,88,,15,,23.51,22.62,15.34,,,,,
7/24/19,8:37,33,5,,,2.3,,6.6,88,,15,,23.56,22.66,15.38,,,,,
7/24/19,8:37,33,6,,,2.2,,6.6,88,,17,,23.57,22.66,15.38,,,,,
7/24/19,8:37,33,7,,,2,,6.6,88,,17,,23.56,22.66,15.38,,,,,
7/24/19,8:37,33,8,,,2,,6.6,88,,17,,23.56,22.66,15.37,,,,,
7/24/19,8:37,33,9,,,2.1,,6.6,89,,17,,23.57,22.66,15.38,,,,,
7/24/19,8:37,33,10,,,2.1,,6.7,89,,18,,23.6,22.65,15.41,,,,,
7/24/19,8:37,33,11,,,1.2,,6.7,89,,23,,23.61,22.65,15.42,,,,,
7/24/19,8:27,34,1,,,2.7,,6.6,88,,16,1.4,23.09,22.62,15.03,,,,,
7/24/19,8:27,34,2,2.9,0.8,2.8,,6.6,88,21,16,,23.14,22.63,15.06,,,,,
7/24/19,8:27,34,3,,,2.6,,6.6,88,,17,,23.16,22.64,15.08,,,,,
7/24/19,8:27,34,4,,,2.5,,6.6,88,,17,,23.17,22.65,15.09,,,,,
7/24/19,8:27,34,5,,,2.7,,6.6,88,,17,,23.18,22.65,15.09,,,,,
7/24/19,8:27,34,6,,,2.8,,6.6,88,,17,,23.17,22.65,15.09,,,,,
7/24/19,8:27,34,7,2.7,0.65,2.8,,6.6,88,,17,,23.2,22.66,15.1,,,,,
7/24/19,8:15,35,1,,,3.1,,6.6,87,,16,1.5,22.72,22.46,14.79,,,,,
7/24/19,8:15,35,2,2.4,0.79,2.7,,6.6,87,16,16,,22.75,22.47,14.82,,,,,
7/24/19,8:15,35,3,,,2.4,,6.6,87,,16,,22.79,22.49,14.84,,,,,
7/24/19,8:15,35,4,,,2.3,,6.6,87,,17,,22.93,22.56,14.93,,,,,
7/24/19,8:15,35,5,,,2.2,,6.6,87,,17,,22.97,22.62,14.94,,,,,
7/24/19,8:15,35,6,,,2.1,,6.5,87,,17,,22.98,22.64,14.94,,,,,
7/24/19,8:06,36,1,,,3.2,,6.5,85,,17,1.8,21.97,22.16,14.31,,,,,
7/24/19,8:06,36,2,2.5,0.75,2.9,,6.5,85,19,18,,22.3,22.34,14.51,,50.55,14.35,16.66,164.75
7/24/19,8:06,36,3,,,2.2,,6.4,85,,18,,22.5,22.5,14.62,,,,,
7/24/19,8:06,36,4,,,1.9,,6.5,86,,19,,22.53,22.51,14.64,,,,,
7/24/19,8:06,36,5,1.8,0.65,1.7,,6.5,85,,20,,22.62,22.58,14.69,,,,,
8/1/19,13:48,2,1,,,5.3,,7.9,93,,18,1.4,0.59,23.11,,,,,,
8/1/19,13:48,2,2,,,5.4,,7.9,93,,19,,0.61,23.11,,,,,,
8/1/19,13:48,2,3,,,5.9,,7.9,93,,18,,0.64,23.12,,,,,,
8/1/19,13:48,2,4,,,5.9,,7.9,93,,17,,0.75,23.17,,,,,,
8/1/19,13:48,2,5,,,5.8,,7.7,91,,15,,0.8,23.18,,,,,,
8/1/19,13:48,2,6,,,5.5,,7.7,91,,15,,0.9,23.1,,,,,,
8/1/19,13:48,2,7,,,5.6,,7.8,91,,18,,1.06,22.98,,,,,,
8/1/19,13:48,2,8,,,5.9,,7.8,91,,20,,1.15,22.96,,,,,,
8/1/19,13:48,2,9,,,7,,7.8,92,,21,,1.17,22.96,,,,,,
8/1/19,13:48,2,10,,,6,,7.8,91,,23,,1.33,22.98,,,,,,
8/1/19,13:37,3,1,,,3.4,,7.9,92,,28,1.7,0.94,22.8,,,,,,
8/1/19,13:37,3,2,4.2,0.65,3.4,,7.9,92,22,28,,0.94,22.8,,0.59,14.42,1.77,2.01,202.19
8/1/19,13:37,3,3,,,5.1,,7.8,92,,30,,0.95,22.77,,,,,,
8/1/19,13:37,3,4,,,5,,7.8,91,,29,,1,22.7,,,,,,
8/1/19,13:37,3,5,,,5.2,,7.8,91,,31,,1.07,22.65,,,,,,
8/1/19,13:37,3,6,,,5.4,,7.8,91,,29,,1.13,22.63,,,,,,
8/1/19,13:37,3,7,,,5.4,,7.8,91,,29,,1.2,22.62,,,,,,
8/1/19,13:37,3,8,,,5.4,,7.8,91,,26,,1.32,22.61,,,,,,
8/1/19,13:37,3,9,,,5.6,,7.8,91,,24,,1.41,22.64,,,,,,
8/1/19,13:37,3,10,,,5.5,,7.8,92,,21,,1.47,22.66,,,,,,
8/1/19,13:37,3,11,,,5.6,,7.9,92,,20,,1.6,22.7,,,,,,
8/1/19,13:37,3,12,,,5.7,,7.9,92,,22,,1.7,22.7,,,,,,
8/1/19,13:37,3,13,4.5,0.59,5.7,,7.9,92,31,24,,1.76,22.7,,,,,,
8/1/19,13:23,4,1,,,4.2,,7.9,93,,30,1.6,1.85,22.72,,,,,,
8/1/19,13:23,4,2,,,6.1,,7.9,93,,31,,2.01,22.52,,,,,,
8/1/19,13:23,4,3,,,6.5,,7.9,93,,35,,2.08,22.44,,,,,,
8/1/19,13:23,4,4,,,6.4,,7.9,93,,35,,2.12,22.42,,,,,,
8/1/19,13:23,4,5,,,6.4,,7.9,93,,35,,2.16,22.4,,,,,,
8/1/19,13:23,4,6,,,6.4,,7.9,93,,37,,2.22,22.37,,,,,,
8/1/19,13:23,4,7,,,6.5,,7.9,93,,37,,2.29,22.34,,,,,,
8/1/19,13:23,4,8,,,6.5,,7.9,93,,38,,2.32,22.35,,,,,,
8/1/19,13:23,4,9,,,6.7,,7.9,93,,42,,2.34,22.35,,,,,,
8/1/19,13:23,4,10,,,6.5,,7.9,93,,45,,2.45,22.31,,,,,,
8/1/19,13:23,4,11,,,6.7,,7.9,93,,45,,2.49,22.29,,,,,,
8/1/19,13:23,4,12,,,7,,8,93,,47,,2.52,22.27,,,,,,
8/1/19,13:23,4,13,,,6.9,,8,93,,50,,2.52,22.27,,,,,,
8/1/19,13:23,4,14,,,6.7,,8,93,,49,,2.52,22.27,,,,,,
8/1/19,13:10,5,1,,,6,,8.1,96,,28,1.3,2.97,22.52,,,,,,
8/1/19,13:10,5,2,,,7,,8,94,,28,,2.97,22.48,,,,,,
8/1/19,13:10,5,3,,,7.3,,8,94,,29,,3,22.32,,,,,,
8/1/19,13:10,5,4,,,7,,8,94,,30,,3.06,22.27,0.03,,,,,
8/1/19,13:10,5,5,,,6.6,,8,94,,31,,3.11,22.25,0.07,,,,,
8/1/19,13:10,5,6,,,6.8,,8,95,,31,,3.17,22.24,0.12,,,,,
8/1/19,13:10,5,7,,,7,,8,95,,32,,3.22,22.24,0.16,,,,,
8/1/19,13:10,5,8,,,7.1,,8.1,95,,33,,3.25,22.24,0.18,,,,,
8/1/19,13:10,5,9,,,7.2,,8.1,95,,32,,3.27,22.24,0.19,,,,,
8/1/19,13:10,5,10,,,7.2,,8.1,95,,31,,3.29,22.24,0.21,,,,,
8/1/19,12:54,6,1,,,8.1,,8.4,100,,17,1.2,4.65,22.4,1.2,,,,,
8/1/19,12:54,6,2,9.8,0.92,9,,8.2,98,14,17,,4.64,22.42,1.19,0.4,13.07,1.04,2.08,181.82
8/1/19,12:54,6,3,,,8.6,,8.2,97,,16,,4.81,22.19,1.37,,,,,
8/1/19,12:54,6,4,,,7.8,,8.2,98,,18,,4.93,22.15,1.47,,,,,
8/1/19,12:54,6,5,,,7.6,,8.2,97,,19,,5.08,22.14,1.58,,,,,
8/1/19,12:54,6,6,,,7.4,,8.2,97,,19,,5.15,22.13,1.64,,,,,
8/1/19,12:54,6,7,,,7.5,,8.2,98,,20,,5.23,22.12,1.7,,,,,
8/1/19,12:54,6,8,,,7.6,,8.2,98,,20,,5.32,22.12,1.77,,,,,
8/1/19,12:54,6,9,,,7.5,,8.2,97,,21,,5.41,22.11,1.84,,,,,
8/1/19,12:54,6,10,,,7.2,,8.2,97,,21,,5.54,22.11,1.94,,,,,
8/1/19,12:54,6,11,5.5,0.63,6.5,,8.2,97,,21,,6.17,22.03,2.43,,,,,
8/1/19,12:38,7,1,,,7.5,,8,97,,19,1.3,8.45,22.17,4.11,,,,,
8/1/19,12:38,7,2,7.9,0.91,7.9,,8.1,98,,20,,8.43,22.13,4.11,,,,,
8/1/19,12:38,7,3,,,7.5,,8.1,98,,20,,8.44,22.15,4.11,,,,,
8/1/19,12:38,7,4,,,7.4,,8,97,,19,,8.44,22.16,4.11,,,,,
8/1/19,12:38,7,5,,,7.5,,8,96,,19,,8.51,21.96,4.21,,,,,
8/1/19,12:38,7,6,,,7.4,,7.9,96,,20,,8.64,21.86,4.34,,,,,
8/1/19,12:38,7,7,,,7.2,,7.9,95,,21,,8.69,21.83,4.38,,,,,
8/1/19,12:38,7,8,,,7.2,,7.9,95,,23,,8.74,21.8,4.42,,,,,
8/1/19,12:38,7,9,,,6.8,,7.8,94,,22,,8.89,21.74,4.55,,,,,
8/1/19,12:38,7,10,,,6.5,,7.8,94,,24,,9.08,21.71,4.7,,,,,
8/1/19,12:38,7,11,,,6.6,,7.8,94,,30,,9.27,21.67,4.85,,,,,
8/1/19,12:38,7,12,,,6.4,,7.7,93,,31,,9.36,21.63,4.93,,,,,
8/1/19,12:38,7,13,,,6.4,,7.7,93,,30,,9.46,21.6,5.01,,,,,
8/1/19,12:38,7,14,,,6.2,,7.7,93,,31,,9.64,21.54,5.17,,,,,
8/1/19,12:38,7,15,,,6.4,,7.7,93,,54,,9.78,21.5,5.28,,,,,
8/1/19,12:21,8,1,,,7.1,,8,97,,30,1.8,10.48,21.69,5.76,,,,,
8/1/19,12:21,8,2,,,8.3,,7.9,95,,31,,10.61,21.58,5.88,,,,,
8/1/19,12:21,8,3,,,7.1,,7.8,94,,31,,10.73,21.4,6.02,,,,,
8/1/19,12:21,8,4,,,6.4,,7.8,94,,32,,10.82,21.18,6.14,,,,,
8/1/19,12:21,8,5,,,5.8,,7.8,94,,34,,10.91,21.08,6.23,,,,,
8/1/19,12:21,8,6,,,5.7,,7.8,94,,36,,10.96,21.09,6.27,,,,,
8/1/19,12:21,8,7,,,5.8,,7.8,94,,39,,10.96,21.09,6.27,,,,,
8/1/19,12:21,8,8,,,5.9,,7.8,94,,42,,10.97,21.1,6.27,,,,,
8/1/19,12:21,8,9,,,5.9,,7.8,94,,43,,11.01,21.14,6.29,,,,,
8/1/19,12:21,8,10,,,5.8,,7.8,94,,42,,11.03,21.15,6.31,,,,,
8/1/19,12:21,8,11,,,5.7,,7.8,94,,41,,11.05,21.15,6.32,,,,,
8/1/19,12:21,8,12,,,5.7,,7.8,94,,43,,11.07,21.15,6.33,,,,,
8/1/19,12:21,8,13,,,5.6,,7.8,94,,44,,11.09,21.15,6.35,,,,,
8/1/19,12:21,8,14,,,5.6,,7.8,94,,43,,11.12,21.14,6.37,,,,,
8/1/19,12:21,8,15,,,5.5,,7.8,93,,42,,11.18,21.14,6.42,,,,,
8/1/19,12:21,8,16,,,5.4,,7.7,93,,41,,11.36,21.13,6.56,,,,,
8/1/19,12:06,9,1,,,4.2,,7.7,92,,30,1.7,11.75,21,6.88,,,,,
8/1/19,12:06,9,2,4.5,0.84,4.2,,7.7,92,30,30,,11.75,21,6.88,0.52,13.49,2.95,2.54,154.1
8/1/19,12:06,9,3,,,5.3,,7.7,93,,32,,11.75,20.98,6.89,,,,,
8/1/19,12:06,9,4,,,5.3,,7.7,93,,37,,11.77,20.98,6.9,,,,,
8/1/19,12:06,9,5,,,5.3,,7.7,93,,40,,11.8,20.96,6.93,,,,,
8/1/19,12:06,9,6,,,5.4,,7.7,93,,46,,11.86,20.95,6.98,,,,,
8/1/19,12:06,9,7,,,5.2,,7.7,93,,50,,12.04,20.93,7.12,,,,,
8/1/19,12:06,9,8,,,5.6,,7.7,92,,54,,12.16,20.92,7.21,,,,,
8/1/19,12:06,9,9,,,5.5,,7.6,92,,58,,12.4,20.89,7.4,,,,,
8/1/19,12:06,9,10,,,5.5,,7.6,92,,61,,12.77,20.86,7.69,,,,,
8/1/19,12:06,9,11,,,5.5,,7.6,92,,71,,13.19,20.81,8.02,,,,,
8/1/19,12:06,9,12,,,5.7,,7.6,92,,77,,13.44,20.78,8.21,,,,,
8/1/19,12:06,9,13,,,5.7,,7.6,92,,84,,13.51,20.77,8.27,,,,,
8/1/19,12:06,9,14,,,5.7,,7.6,92,,89,,13.56,20.77,8.3,,,,,
8/1/19,12:06,9,15,,,5.9,,7.6,92,,93,,13.63,20.76,8.36,,,,,
8/1/19,12:06,9,16,,,6.1,,7.6,92,,102,,13.72,20.75,8.43,,,,,
8/1/19,12:06,9,17,,,6.5,,7.6,92,,127,,13.81,20.74,8.5,,,,,
8/1/19,12:06,9,18,,,6.8,,7.6,92,,144,,13.85,20.74,8.53,,,,,
8/1/19,12:06,9,19,,,6.6,,7.6,92,,145,,13.87,20.74,8.55,,,,,
8/1/19,12:06,9,20,,,6.7,,7.6,92,,143,,13.96,20.73,8.62,,,,,
8/1/19,12:06,9,21,,,6.7,,7.6,92,,146,,14.04,20.72,8.68,,,,,
8/1/19,12:06,9,22,,,6.8,,7.6,92,,156,,14.08,20.72,8.71,,,,,
8/1/19,12:06,9,23,,,7.3,,7.6,92,,179,,14.08,20.72,8.71,,,,,
8/1/19,12:06,9,24,,,7.5,,7.5,92,,184,,14.08,20.72,8.71,,,,,
8/1/19,12:06,9,25,,,7.4,,7.5,92,,191,,14.07,20.72,8.7,,,,,
8/1/19,11:55,10,1,,,1.6,,7.7,94,,26,1.6,13.03,21.16,7.81,,,,,
8/1/19,11:55,10,2,,,3.1,,7.7,93,,30,,13.13,20.91,7.95,,,,,
8/1/19,11:55,10,3,,,3.2,,7.7,93,,32,,13.2,20.85,8.01,,,,,
8/1/19,11:55,10,4,,,3.2,,7.7,93,,38,,13.25,20.84,8.05,,,,,
8/1/19,11:55,10,5,,,3.3,,7.7,93,,47,,13.27,20.83,8.07,,,,,
8/1/19,11:55,10,6,,,3.3,,7.6,93,,50,,13.34,20.8,8.13,,,,,
8/1/19,11:55,10,7,,,3.3,,7.6,93,,53,,13.41,20.78,8.19,,,,,
8/1/19,11:55,10,8,,,3.4,,7.6,93,,58,,13.46,20.78,8.23,,,,,
8/1/19,11:55,10,9,,,3.3,,7.6,93,,64,,13.52,20.77,8.28,,,,,
8/1/19,11:55,10,10,,,3.3,,7.6,93,,66,,13.61,20.76,8.34,,,,,
